Marial Status,Application mode,Application order,Course,Daytime/Evening,Pre Qual,Pre Qual (grade),Nationality,Mom's Qual,Dad's Qual,Mom's Occupation,Dad's Occupation,Admission grade,Displaced,Tuition fees up to date,Gender,Scholarship,Enroll Age,International,1st - credited,1st - enrolled,1st - evaluations,1st - approved,1st - grade,1st - no evaluations,2nd - credited,2nd - enrolled,2nd - evaluations,2nd - approved,2nd - grade,2nd - no evaluations,Target,1st_approval_rate,1st_evaluation_rate,1st_avg_grade,2nd_approval_rate,2nd_evaluation_rate,2nd_avg_grade,delta_approval_rate,delta_avg_grade,age_group
1,0,1,5,1,0,123.0,0,0,0,3,3,117.4,1,1,0,0,19,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,Dropout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,3,1,1,1,0,130.0,0,2,1,1,3,122.2,0,1,0,0,20,0,4,10,12,10,13.0,0,5,11,11,11,12.272727272727272,0,Graduate,1.0,1.2,1.0833333333333333,1.0,1.0,1.1157024793388428,0.0,0.03236914600550955,0
1,0,2,5,1,0,122.0,0,0,0,2,3,118.2,1,1,0,0,19,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,Dropout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,0,1,2,1,0,113.0,0,1,1,2,2,106.7,1,1,0,0,20,0,0,6,15,4,14.2,0,0,6,17,4,13.25,0,Dropout,0.6666666666666666,2.5,0.9466666666666667,0.6666666666666666,2.8333333333333335,0.7794117647058824,0.0,-0.1672549019607843,0
1,0,5,4,1,0,111.0,0,2,3,2,1,108.2,1,1,0,0,20,0,2,7,9,6,13.266666666666666,0,0,7,10,5,12.3,0,Dropout,0.8571428571428571,1.2857142857142858,1.4740740740740739,0.7142857142857143,1.4285714285714286,1.23,-0.1428571428571428,-0.2440740740740739,0
1,0,2,5,1,0,133.1,0,0,1,3,1,107.0,1,1,0,0,20,0,0,7,12,6,11.666666666666666,0,0,7,10,3,13.0,0,Enrolled,0.8571428571428571,1.7142857142857142,0.9722222222222222,0.42857142857142855,1.4285714285714286,1.3,-0.42857142857142855,0.32777777777777783,0
1,0,1,5,1,0,142.0,0,0,0,3,3,136.1,1,1,0,0,18,0,0,6,8,6,13.857142857142858,0,0,6,6,6,15.0,0,Graduate,1.0,1.3333333333333333,1.7321428571428572,1.0,1.0,2.5,0.0,0.7678571428571428,0
1,0,2,3,1,0,123.0,0,1,0,2,3,115.3,1,1,0,1,18,0,0,5,9,3,13.0,0,0,5,11,3,11.0,0,Enrolled,0.6,1.8,1.4444444444444444,0.6,2.2,1.0,0.0,-0.4444444444444444,0
1,0,1,2,1,0,131.0,0,0,0,3,3,139.8,1,1,0,0,19,0,0,5,6,5,13.4,0,0,5,5,5,12.8,0,Graduate,1.0,1.2,2.2333333333333334,1.0,1.0,2.56,0.0,0.32666666666666666,0
1,0,3,1,1,0,158.0,0,1,0,2,3,157.0,1,1,0,0,18,0,0,6,6,6,12.666666666666666,0,0,6,7,6,12.571428571428571,0,Graduate,1.0,1.0,2.111111111111111,1.0,1.1666666666666667,1.7959183673469388,0.0,-0.3151927437641724,0
1,0,2,4,1,0,122.0,0,0,0,3,3,131.0,1,1,0,0,18,0,0,7,7,6,12.516666666666666,1,0,7,7,6,12.516666666666666,1,Dropout,0.8571428571428571,1.0,1.788095238095238,0.8571428571428571,1.0,1.788095238095238,0.0,0.0,0
1,3,1,4,1,0,130.0,0,0,0,3,2,100.0,0,1,0,0,20,0,0,7,11,6,11.616666666666667,0,0,7,7,7,13.0,0,Enrolled,0.8571428571428571,1.5714285714285714,1.0560606060606061,1.0,1.0,1.8571428571428572,0.1428571428571429,0.8010822510822511,0
1,0,1,5,1,0,154.0,0,0,0,3,3,140.4,1,1,0,1,20,0,0,6,13,2,10.0,0,0,6,12,4,10.75,0,Enrolled,0.3333333333333333,2.1666666666666665,0.7692307692307693,0.6666666666666666,2.0,0.8958333333333334,0.3333333333333333,0.1266025641025641,0
1,0,1,3,1,0,120.0,0,0,0,1,1,113.4,0,1,0,0,20,0,0,5,11,3,10.333333333333334,0,0,5,10,3,10.666666666666666,0,Enrolled,0.6,2.2,0.9393939393939394,0.6,2.0,1.0666666666666667,0.0,0.1272727272727272,0
1,0,2,2,1,0,140.0,0,0,0,3,3,137.0,0,1,0,0,18,0,0,5,12,5,13.142857142857142,2,0,5,6,5,11.4,0,Graduate,1.0,2.4,1.0952380952380951,1.0,1.2,1.9000000000000001,0.0,0.804761904761905,0
1,0,1,3,1,0,127.0,0,2,0,2,2,121.8,0,1,0,0,18,0,0,5,5,5,12.6,0,0,5,5,5,14.0,0,Graduate,1.0,1.0,2.52,1.0,1.0,2.8,0.0,0.2799999999999998,0
1,0,1,3,1,0,133.1,0,1,1,2,2,131.0,1,1,0,0,21,0,0,6,12,3,11.0,0,0,6,12,2,11.0,0,Dropout,0.5,2.0,0.9166666666666666,0.3333333333333333,2.0,0.9166666666666666,-0.16666666666666669,0.0,1
1,0,2,3,1,0,120.0,0,0,0,3,3,118.6,1,1,0,0,19,0,0,5,8,5,10.8,0,0,5,9,4,11.25,2,Graduate,1.0,1.6,1.35,0.8,1.8,1.25,-0.19999999999999996,-0.10000000000000009,0
1,0,1,1,1,0,137.0,0,2,0,1,3,122.3,0,1,0,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Dropout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,0,1,1,1,0,131.0,0,0,0,3,3,127.9,0,1,0,1,19,0,0,5,5,5,12.8,0,0,5,5,5,14.2,0,Graduate,1.0,1.0,2.56,1.0,1.0,2.84,0.0,0.2799999999999998,0
1,0,1,2,1,0,130.0,0,0,0,2,3,121.3,1,1,0,0,19,0,0,6,15,6,14.166666666666666,0,0,6,13,6,12.2,0,Graduate,1.0,2.5,0.9444444444444444,1.0,2.1666666666666665,0.9384615384615385,0.0,-0.005982905982905962,0
1,0,6,4,1,0,122.0,0,1,1,2,2,117.1,1,1,0,0,19,0,0,7,12,5,12.1,0,0,7,0,0,0.0,0,Dropout,0.7142857142857143,1.7142857142857142,1.0083333333333333,0.0,0.0,0.0,-0.7142857142857143,-1.0083333333333333,0
1,2,1,2,1,1,160.0,0,0,0,3,3,160.0,1,1,0,0,20,0,1,6,7,6,14.166666666666666,0,1,6,17,5,13.77777777777778,0,Graduate,1.0,1.1666666666666667,2.0238095238095237,0.8333333333333334,2.8333333333333335,0.8104575163398694,-0.16666666666666663,-1.2133520074696542,0
1,0,1,5,1,0,146.0,0,0,0,3,1,145.3,1,1,0,1,18,0,0,6,8,5,12.8,0,0,6,7,5,13.4,0,Enrolled,0.8333333333333334,1.3333333333333333,1.6,0.8333333333333334,1.1666666666666667,1.9142857142857144,0.0,0.3142857142857143,0
1,0,3,5,1,0,131.0,0,1,2,2,1,122.6,1,1,0,0,18,0,0,6,7,6,13.0,0,0,6,6,6,13.666666666666666,0,Graduate,1.0,1.1666666666666667,1.8571428571428572,1.0,1.0,2.2777777777777777,0.0,0.4206349206349205,0
1,0,6,4,1,0,132.0,0,1,0,3,3,128.0,1,1,0,0,19,0,0,7,7,7,13.467142857142855,0,0,8,9,8,15.011111111111113,0,Graduate,1.0,1.0,1.9238775510204078,1.0,1.125,1.6679012345679014,0.0,-0.2559763164525064,0
1,0,3,4,1,0,138.0,0,0,0,2,3,124.9,1,1,0,1,18,0,0,7,9,7,13.2375,0,0,8,9,7,13.742857142857144,0,Dropout,1.0,1.2857142857142858,1.4708333333333334,0.875,1.125,1.526984126984127,-0.125,0.05615079365079367,0
1,0,2,1,1,0,130.0,0,0,0,3,3,123.7,1,1,0,0,18,0,0,6,6,6,12.333333333333334,0,0,6,6,6,13.0,0,Graduate,1.0,1.0,2.055555555555556,1.0,1.0,2.1666666666666665,0.0,0.11111111111111072,0
1,0,4,3,1,0,126.0,0,1,0,2,3,120.1,1,1,0,0,19,0,0,5,7,5,12.4,0,0,5,5,5,14.6,0,Graduate,1.0,1.4,1.7714285714285716,1.0,1.0,2.92,0.0,1.1485714285714284,0
1,0,6,4,1,0,148.0,0,1,0,1,1,131.7,1,1,0,0,19,0,0,7,8,5,14.0,0,0,7,7,0,0.0,0,Dropout,0.7142857142857143,1.1428571428571428,1.75,0.0,1.0,0.0,-0.7142857142857143,-1.75,0
1,3,1,5,1,0,130.0,0,0,0,3,3,133.2,0,1,0,0,20,0,5,9,15,9,11.666666666666666,0,2,7,8,7,11.714285714285714,0,Graduate,1.0,1.6666666666666667,0.7777777777777778,1.0,1.1428571428571428,1.4642857142857142,0.0,0.6865079365079364,0
1,0,1,1,1,0,117.0,0,1,0,1,3,109.3,0,0,0,1,19,0,0,6,7,5,12.0,0,0,6,9,4,12.5,0,Dropout,0.8333333333333334,1.1666666666666667,1.7142857142857142,0.6666666666666666,1.5,1.3888888888888888,-0.16666666666666674,-0.32539682539682535,0
1,0,1,1,1,0,120.0,0,0,0,2,2,113.0,1,1,0,0,20,0,0,5,7,4,12.2,0,0,5,5,4,11.5,0,Graduate,0.8,1.4,1.7428571428571427,0.8,1.0,2.3,0.0,0.5571428571428572,0
1,0,1,1,1,0,153.0,0,1,1,2,3,157.9,0,1,0,1,18,0,0,6,6,6,14.833333333333334,0,0,6,6,6,14.833333333333334,0,Graduate,1.0,1.0,2.4722222222222223,1.0,1.0,2.4722222222222223,0.0,0.0,0
1,0,2,4,1,0,117.0,0,0,1,2,3,112.1,0,1,0,1,20,0,0,7,9,5,13.188,0,0,8,9,7,12.892857142857142,0,Enrolled,0.7142857142857143,1.2857142857142858,1.4653333333333334,0.875,1.125,1.4325396825396826,0.1607142857142857,-0.03279365079365082,0
1,0,1,4,1,0,178.0,0,0,1,2,3,174.7,0,1,0,0,18,0,0,7,8,7,17.125,0,0,8,8,8,17.5875,0,Graduate,1.0,1.1428571428571428,2.140625,1.0,1.0,2.1984375,0.0,0.05781249999999982,0
1,0,5,4,1,0,129.0,0,0,0,3,3,128.8,1,1,0,0,19,0,0,7,7,6,12.666666666666666,0,0,7,7,6,12.666666666666666,0,Graduate,0.8571428571428571,1.0,1.8095238095238095,0.8571428571428571,1.0,1.8095238095238095,0.0,0.0,0
1,0,6,1,1,0,116.0,0,0,1,2,2,110.1,1,1,0,1,19,0,0,6,8,6,12.666666666666666,0,0,6,10,5,12.0,0,Graduate,1.0,1.3333333333333333,1.5833333333333333,0.8333333333333334,1.6666666666666667,1.2,-0.16666666666666663,-0.3833333333333333,0
1,3,1,3,1,0,99.0,0,2,1,1,1,99.7,1,0,0,0,22,0,0,5,8,0,0.0,0,0,5,7,0,0.0,0,Enrolled,0.0,1.6,0.0,0.0,1.4,0.0,0.0,0.0,1
1,0,3,5,1,0,135.0,0,1,1,3,4,121.0,1,1,0,1,19,0,0,6,7,6,11.333333333333334,0,0,6,6,6,11.5,0,Graduate,1.0,1.1666666666666667,1.619047619047619,1.0,1.0,1.9166666666666667,0.0,0.29761904761904767,0
1,0,3,4,1,0,141.0,0,0,0,3,3,131.7,1,1,0,1,19,0,0,7,10,7,13.605,0,0,8,11,8,12.33125,0,Graduate,1.0,1.4285714285714286,1.3605,1.0,1.375,1.1210227272727273,0.0,-0.2394772727272727,0
1,0,5,5,1,0,132.0,0,0,0,2,3,119.1,1,1,0,1,19,0,0,6,10,5,12.0,0,0,6,9,5,10.8,0,Graduate,0.8333333333333334,1.6666666666666667,1.2,0.8333333333333334,1.5,1.2000000000000002,0.0,2.220446049250313e-16,0
1,0,4,3,1,0,132.0,0,1,0,3,3,124.7,1,1,0,0,19,0,0,5,10,0,0.0,0,0,5,10,0,0.0,0,Dropout,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0
1,0,1,3,1,0,113.0,0,1,0,3,4,117.2,1,1,0,0,20,0,0,6,8,5,11.2,0,0,6,12,3,11.666666666666666,0,Dropout,0.8333333333333334,1.3333333333333333,1.4,0.5,2.0,0.9722222222222222,-0.33333333333333337,-0.4277777777777777,0
1,0,1,3,1,0,134.0,0,2,0,1,4,128.8,0,1,0,0,18,0,0,5,10,5,13.375,0,0,5,9,5,14.166666666666666,0,Graduate,1.0,2.0,1.3375,1.0,1.8,1.574074074074074,0.0,0.23657407407407405,0
1,0,1,4,1,0,136.0,0,1,0,3,3,131.5,0,1,0,1,20,0,0,7,8,6,13.863333333333337,0,0,8,9,7,14.178571428571429,0,Graduate,0.8571428571428571,1.1428571428571428,1.732916666666667,0.875,1.125,1.5753968253968254,0.017857142857142905,-0.15751984126984175,0
1,0,1,1,1,0,136.0,0,2,0,1,3,121.7,1,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Enrolled,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,0,1,2,1,0,129.0,0,1,0,2,3,123.4,0,1,0,0,19,0,0,5,6,5,12.4,0,0,5,6,5,13.4,0,Graduate,1.0,1.2,2.066666666666667,1.0,1.2,2.2333333333333334,0.0,0.16666666666666652,0
1,0,1,5,1,0,138.0,0,0,0,3,3,124.7,1,1,0,0,18,0,0,6,11,3,12.333333333333334,0,0,6,10,5,10.833333333333334,0,Enrolled,0.5,1.8333333333333333,1.1212121212121213,0.8333333333333334,1.6666666666666667,1.0833333333333335,0.33333333333333337,-0.037878787878787845,0
1,0,1,5,1,0,137.0,0,0,0,3,3,132.8,1,1,0,0,18,0,0,6,7,6,13.333333333333334,0,0,6,8,5,11.8,0,Graduate,1.0,1.1666666666666667,1.9047619047619049,0.8333333333333334,1.3333333333333333,1.475,-0.16666666666666663,-0.4297619047619048,0
1,3,1,5,1,0,115.0,0,2,0,1,2,108.7,1,1,0,0,21,0,0,6,10,3,12.666666666666666,0,0,6,12,3,10.0,0,Dropout,0.5,1.6666666666666667,1.2666666666666666,0.5,2.0,0.8333333333333334,0.0,-0.43333333333333324,1
1,0,1,5,1,0,129.0,0,0,0,3,3,138.1,0,1,0,0,19,0,0,6,8,6,12.0,0,0,6,10,4,11.5,0,Dropout,1.0,1.3333333333333333,1.5,0.6666666666666666,1.6666666666666667,1.15,-0.33333333333333337,-0.3500000000000001,0
1,0,1,3,1,0,131.0,0,0,0,3,3,126.5,0,1,0,1,18,0,0,5,5,5,10.6,0,0,5,5,5,11.8,0,Graduate,1.0,1.0,2.12,1.0,1.0,2.3600000000000003,0.0,0.2400000000000002,0
1,0,2,5,1,0,133.0,0,1,0,3,3,127.4,1,1,0,1,18,0,0,6,8,6,12.25,0,0,6,7,6,11.857142857142858,0,Graduate,1.0,1.3333333333333333,1.53125,1.0,1.1666666666666667,1.6938775510204083,0.0,0.16262755102040827,0
1,0,3,5,1,0,125.0,0,0,1,3,4,123.6,1,1,0,0,20,0,0,6,10,4,11.0,0,0,6,9,6,11.833333333333334,0,Graduate,0.6666666666666666,1.6666666666666667,1.1,1.0,1.5,1.3148148148148149,0.33333333333333337,0.2148148148148148,0
1,2,1,5,0,0,120.0,0,1,0,3,3,122.0,0,1,0,1,24,0,0,6,11,5,11.0,0,0,6,9,5,12.6,0,Graduate,0.8333333333333334,1.8333333333333333,1.0,0.8333333333333334,1.5,1.4,0.0,0.3999999999999999,1
1,0,1,1,1,0,128.0,0,0,1,2,1,118.2,0,1,0,0,19,0,0,6,6,6,13.166666666666666,0,0,6,9,6,13.0,0,Dropout,1.0,1.0,2.194444444444444,1.0,1.5,1.4444444444444444,0.0,-0.7499999999999998,0
1,0,1,4,1,0,127.0,0,0,0,3,3,123.9,1,1,0,1,18,0,0,7,9,7,12.855555555555554,0,0,8,12,7,12.761111111111113,0,Graduate,1.0,1.2857142857142858,1.428395061728395,0.875,1.5,1.063425925925926,-0.125,-0.3649691358024689,0
1,0,2,4,1,0,134.0,0,0,0,3,3,125.8,1,1,0,0,18,0,0,7,8,7,14.91875,0,0,8,8,8,15.355,0,Graduate,1.0,1.1428571428571428,1.86484375,1.0,1.0,1.919375,0.0,0.05453125000000014,0
1,0,5,5,1,0,132.0,0,1,1,2,2,123.3,1,1,0,0,21,0,0,6,13,4,11.5,0,0,6,10,3,11.0,0,Dropout,0.6666666666666666,2.1666666666666665,0.8846153846153846,0.5,1.6666666666666667,1.1,-0.16666666666666663,0.2153846153846155,1
1,0,2,1,1,0,124.0,0,1,0,2,2,124.4,0,1,0,0,19,0,0,5,5,5,14.2,0,0,5,5,5,14.2,0,Graduate,1.0,1.0,2.84,1.0,1.0,2.84,0.0,0.0,0
1,0,1,1,1,0,133.1,0,0,0,3,3,126.0,0,1,0,1,19,0,0,6,6,6,12.5,0,0,6,7,6,13.0,0,Graduate,1.0,1.0,2.0833333333333335,1.0,1.1666666666666667,1.8571428571428572,0.0,-0.22619047619047628,0
0,2,1,2,1,0,170.0,0,1,0,3,3,170.0,0,1,0,0,47,0,0,1,1,0,0.0,0,0,6,0,0,0.0,0,Enrolled,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
1,0,3,5,1,0,125.0,0,0,0,3,3,121.5,0,1,0,0,19,0,0,6,10,5,11.666666666666666,0,0,6,12,4,11.0,0,Graduate,0.8333333333333334,1.6666666666666667,1.1666666666666665,0.6666666666666666,2.0,0.9166666666666666,-0.16666666666666674,-0.2499999999999999,0
1,2,1,4,1,1,130.0,0,2,2,1,1,130.0,0,1,0,0,29,0,1,8,8,7,14.257142857142856,0,1,8,8,7,14.257142857142856,0,Graduate,0.875,1.0,1.782142857142857,0.875,1.0,1.782142857142857,0.0,0.0,2
1,3,1,5,1,0,125.0,0,0,0,2,3,117.0,1,1,0,0,21,0,0,6,13,3,12.0,0,0,6,12,2,11.333333333333334,0,Dropout,0.5,2.1666666666666665,0.9230769230769231,0.3333333333333333,2.0,0.9444444444444445,-0.16666666666666669,0.021367521367521403,1
1,2,1,2,1,0,130.0,0,0,0,3,3,130.0,1,1,0,0,28,0,0,5,13,4,11.25,1,0,5,11,4,10.5,0,Enrolled,0.8,2.6,0.8653846153846154,0.8,2.2,0.9545454545454546,0.0,0.08916083916083917,2
1,0,2,4,1,0,133.1,0,0,0,1,4,108.0,0,1,0,0,20,0,0,7,8,7,12.457142857142856,0,0,8,8,8,13.5625,0,Graduate,1.0,1.1428571428571428,1.557142857142857,1.0,1.0,1.6953125,0.0,0.13816964285714306,0
1,0,1,4,1,0,131.0,0,2,0,2,2,132.3,1,1,0,0,19,0,0,7,7,6,11.683333333333332,0,0,7,7,6,11.683333333333332,0,Graduate,0.8571428571428571,1.0,1.669047619047619,0.8571428571428571,1.0,1.669047619047619,0.0,0.0,0
1,3,1,5,0,0,150.0,0,0,2,2,3,148.0,0,1,0,0,26,0,0,6,10,3,11.666666666666666,0,0,6,8,5,12.0,0,Graduate,0.5,1.6666666666666667,1.1666666666666665,0.8333333333333334,1.3333333333333333,1.5,0.33333333333333337,0.3333333333333335,2
1,0,2,3,1,0,125.0,0,0,0,3,3,122.6,1,0,0,0,20,0,0,6,8,4,11.75,0,0,6,6,6,13.166666666666666,0,Dropout,0.6666666666666666,1.3333333333333333,1.46875,1.0,1.0,2.194444444444444,0.33333333333333337,0.7256944444444442,0
1,0,1,1,1,0,131.0,0,0,0,3,3,123.0,1,1,0,1,18,0,0,5,6,3,11.666666666666666,0,0,5,6,4,13.5,0,Enrolled,0.6,1.2,1.9444444444444444,0.8,1.2,2.25,0.20000000000000007,0.3055555555555556,0
1,2,1,5,1,0,130.0,0,0,0,3,2,102.5,0,1,0,0,27,0,0,6,9,5,13.2,0,0,6,10,5,12.0,0,Graduate,0.8333333333333334,1.5,1.4666666666666666,0.8333333333333334,1.6666666666666667,1.2,0.0,-0.2666666666666666,2
1,0,2,4,1,0,123.0,0,4,4,0,0,113.3,1,1,0,0,20,0,0,7,8,4,11.95,0,0,7,8,4,11.95,0,Dropout,0.5714285714285714,1.1428571428571428,1.49375,0.5714285714285714,1.1428571428571428,1.49375,0.0,0.0,0
1,0,5,5,1,0,141.0,0,0,0,3,2,133.0,1,1,0,0,18,0,0,6,8,5,12.4,0,0,6,12,5,10.4,0,Dropout,0.8333333333333334,1.3333333333333333,1.55,0.8333333333333334,2.0,0.8666666666666667,0.0,-0.6833333333333333,0
1,2,1,4,1,1,140.0,0,1,1,3,2,140.0,0,1,0,0,33,0,2,7,8,6,14.35,0,3,8,10,6,14.583333333333334,0,Dropout,0.8571428571428571,1.1428571428571428,1.79375,0.75,1.25,1.4583333333333335,-0.1071428571428571,-0.3354166666666665,3
1,3,1,5,1,0,140.0,0,2,1,1,1,128.3,1,1,0,0,35,0,19,21,21,21,12.61904761904762,0,13,19,19,19,12.789473684210526,0,Graduate,1.0,1.0,0.6009070294784581,1.0,1.0,0.6731301939058172,0.0,0.0722231644273591,3
1,2,1,3,0,1,140.0,0,0,0,3,3,140.0,0,1,0,1,26,0,2,6,7,6,12.666666666666666,0,2,6,7,6,13.166666666666666,1,Enrolled,1.0,1.1666666666666667,1.8095238095238095,1.0,1.1666666666666667,1.880952380952381,0.0,0.0714285714285714,2
1,2,1,1,1,0,133.1,0,0,0,1,2,104.0,0,0,0,0,27,0,0,6,6,5,12.0,0,0,6,6,0,0.0,0,Dropout,0.8333333333333334,1.0,2.0,0.0,1.0,0.0,-0.8333333333333334,-2.0,2
1,0,3,1,1,0,131.0,0,1,0,2,2,122.3,1,0,0,0,19,0,0,6,6,6,12.166666666666666,0,0,6,6,0,0.0,0,Dropout,1.0,1.0,2.0277777777777777,0.0,1.0,0.0,-1.0,-2.0277777777777777,0
1,0,2,3,1,0,143.0,0,1,0,2,3,135.0,0,1,0,0,20,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,Dropout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,0,2,3,1,0,132.0,0,2,2,2,3,119.1,1,0,0,0,20,0,0,5,9,3,10.0,0,0,5,9,3,10.571428571428571,0,Dropout,0.6,1.8,1.1111111111111112,0.6,1.8,1.1746031746031746,0.0,0.06349206349206349,0
1,3,1,5,1,0,143.0,0,1,0,2,3,126.6,0,0,0,0,21,0,5,10,18,8,11.5,0,0,6,12,4,10.0,0,Enrolled,0.8,1.8,0.6388888888888888,0.6666666666666666,2.0,0.8333333333333334,-0.13333333333333341,0.19444444444444453,1
1,0,3,4,1,0,141.0,0,0,1,3,2,129.0,1,1,0,1,18,0,0,7,7,6,13.05,0,0,7,7,6,13.05,0,Graduate,0.8571428571428571,1.0,1.8642857142857143,0.8571428571428571,1.0,1.8642857142857143,0.0,0.0,0
1,2,1,2,1,0,133.1,0,1,0,3,3,162.3,1,1,0,0,24,0,0,6,10,2,11.0,0,0,6,6,0,0.0,0,Dropout,0.3333333333333333,1.6666666666666667,1.1,0.0,1.0,0.0,-0.3333333333333333,-1.1,1
1,0,4,1,1,0,148.0,0,1,2,2,1,163.4,1,1,0,0,20,0,0,6,7,6,11.5,0,0,6,6,6,12.0,0,Graduate,1.0,1.1666666666666667,1.6428571428571428,1.0,1.0,2.0,0.0,0.3571428571428572,0
1,0,1,3,1,0,125.0,0,0,0,3,3,121.5,0,1,0,1,21,0,0,6,7,6,12.0,0,0,6,6,6,12.5,0,Graduate,1.0,1.1666666666666667,1.7142857142857142,1.0,1.0,2.0833333333333335,0.0,0.3690476190476193,1
1,0,1,5,0,0,120.0,0,1,0,3,1,122.8,0,1,0,0,23,0,0,6,13,2,10.0,0,0,5,12,1,10.0,0,Enrolled,0.3333333333333333,2.1666666666666665,0.7692307692307693,0.2,2.4,0.8333333333333334,-0.1333333333333333,0.0641025641025641,1
1,2,1,3,1,0,140.0,0,1,2,2,1,118.0,1,1,0,0,24,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,Dropout,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1,3,1,5,1,0,139.0,0,1,1,2,4,134.0,0,1,0,0,21,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,Dropout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,0,4,4,1,0,142.0,0,0,0,3,3,129.8,1,1,0,0,18,0,0,8,8,7,12.242857142857144,0,0,8,8,7,12.242857142857144,0,Graduate,0.875,1.0,1.530357142857143,0.875,1.0,1.530357142857143,0.0,0.0,0
1,2,1,3,0,1,130.0,0,0,1,1,2,152.0,1,1,0,0,27,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,Dropout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1,0,6,4,1,0,126.0,0,0,0,2,2,122.8,1,1,0,0,18,0,0,8,8,8,12.93375,0,0,8,8,8,12.93375,0,Graduate,1.0,1.0,1.61671875,1.0,1.0,1.61671875,0.0,0.0,0
1,2,1,0,1,1,150.0,0,2,2,1,1,150.0,0,1,0,0,35,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,Dropout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
1,0,1,5,1,0,130.0,0,0,0,1,3,131.8,0,1,0,0,18,0,0,7,9,7,12.571428571428571,0,0,7,8,7,14.428571428571429,0,Graduate,1.0,1.2857142857142858,1.3968253968253967,1.0,1.1428571428571428,1.8035714285714286,0.0,0.40674603174603186,0
1,2,1,4,1,0,120.0,0,1,2,3,1,105.9,0,1,0,0,35,0,0,3,4,3,11.816666666666668,0,0,3,3,3,11.333333333333334,0,Enrolled,1.0,1.3333333333333333,2.954166666666667,1.0,1.0,3.777777777777778,0.0,0.8236111111111111,3
1,0,1,2,1,0,138.0,0,1,1,2,3,132.1,1,1,0,0,19,0,0,5,9,4,13.75,0,0,5,13,4,14.333333333333334,2,Graduate,0.8,1.8,1.5277777777777777,0.8,2.6,1.1025641025641026,0.0,-0.42521367521367504,0
1,0,4,5,1,0,127.0,0,0,0,2,0,127.4,1,1,0,0,20,0,0,6,8,6,11.166666666666666,0,0,6,6,6,11.333333333333334,0,Graduate,1.0,1.3333333333333333,1.3958333333333333,1.0,1.0,1.888888888888889,0.0,0.4930555555555558,0
1,0,4,4,1,0,140.0,0,0,0,3,3,129.5,1,1,0,0,18,0,0,8,8,7,12.324285714285711,0,0,8,8,7,12.324285714285711,0,Graduate,0.875,1.0,1.540535714285714,0.875,1.0,1.540535714285714,0.0,0.0,0
1,2,1,5,1,1,130.0,0,0,0,2,4,126.7,0,1,0,0,21,0,3,6,6,6,12.166666666666666,0,2,6,7,6,11.714285714285714,0,Graduate,1.0,1.0,2.0277777777777777,1.0,1.1666666666666667,1.673469387755102,0.0,-0.3543083900226758,1
1,0,2,5,1,0,128.0,0,0,0,3,3,116.5,0,1,0,1,18,0,0,6,11,5,11.142857142857142,0,0,6,11,4,11.25,0,Graduate,0.8333333333333334,1.8333333333333333,1.0129870129870129,0.6666666666666666,1.8333333333333333,1.0227272727272727,-0.16666666666666674,0.009740259740259827,0
1,0,1,5,1,0,132.0,0,4,4,0,0,119.1,1,1,0,0,18,0,0,6,9,4,11.0,0,0,6,9,4,10.75,0,Graduate,0.6666666666666666,1.5,1.2222222222222223,0.6666666666666666,1.5,1.1944444444444444,0.0,-0.0277777777777779,0
1,0,2,4,1,0,149.0,0,0,0,3,3,126.5,1,1,0,0,18,0,0,8,8,7,12.914285714285713,0,0,8,8,7,12.914285714285713,0,Graduate,0.875,1.0,1.614285714285714,0.875,1.0,1.614285714285714,0.0,0.0,0
1,0,4,1,1,0,155.0,0,2,0,1,2,149.8,1,1,0,1,18,0,0,6,6,6,13.833333333333334,0,0,6,6,6,14.166666666666666,0,Graduate,1.0,1.0,2.305555555555556,1.0,1.0,2.361111111111111,0.0,0.05555555555555536,0
1,0,1,2,1,0,120.0,0,0,1,3,3,115.1,1,1,0,0,19,0,0,6,8,6,13.857142857142858,0,0,6,9,5,13.4,0,Graduate,1.0,1.3333333333333333,1.7321428571428572,0.8333333333333334,1.5,1.488888888888889,-0.16666666666666663,-0.24325396825396828,0
